X,Y,device_id,Desc_,UpdateDate,UpdateTime,UTCoffset,linear_reference,Route,ImageName,ImageURL,VideoURL,ORG,latitude,longitude,Type,FID,REGION,RECORDED,COMMON_ID,FUNCTION
-10416587.4336331,5109050.3918872,59558762,DM - I-235 @ MM 14.3 (EB Exit to I-80 WB - East Mix),20260531,185929,-500,87.090925148111,I-35,DM - I-235 @ MM 14.3 (EB Exit to I-80 WB - East Mix),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv01hd.jpeg,https://video3.iowadot.gov:8888/ankeny/dmtv01lb/playlist.m3u8,IADOT,41.652389,-93.573797,Iowa DOT,510952,Des Moines,Y,DMTV01,General
-10447729.7290995,5096644.31466294,59558763,DM - I-80 @ MM 118.4 (Grand Prairie Pkwy),20260531,185929,-500,118.398733267059,I-80,DM - I-80 @ MM 118.4 (Grand Prairie Pkwy),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv048hd.jpeg,https://video4.iowadot.gov:8888/ankeny/dmtv048lb/playlist.m3u8,IADOT,41.569064,-93.853553,Iowa DOT,510953,Des Moines,Y,DMTV048,General
-10410503.4895028,5090063.8721536,59558764,DM - US 65 @ MM 72.7 (Army Post Rd),20260531,185929,-500,72.7238955553418,US 65,DM - US 65 @ MM 72.7 (Army Post Rd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv030hd.jpeg,https://video3.iowadot.gov:8888/ankeny/dmtv030lb/playlist.m3u8,IADOT,41.524823,-93.519144,Iowa DOT,510954,Des Moines,Y,DMTV030,General
-10417134.0123329,5102590.97879682,59558765,DM - I-235 @ MM 11.3 (E of Easton Blvd),20260531,185929,-500,11.287285511074,I-235,DM - I-235 @ MM 11.3 (E of Easton Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv107hd.jpeg,https://video4.iowadot.gov:8888/ankeny/dmtv107lb/playlist.m3u8,IADOT,41.609018,-93.578707,Iowa DOT,510955,Des Moines,Y,DMTV107,General
-10093949.2629111,5099940.91427583,59558777,WWD - I-280 @ MM 1.1 (Kimberly Rd),20260531,185929,-500,1.12835403402915,I-280,WWD - I-280 @ MM 1.1 (Kimberly Rd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv022hd.jpeg,https://video2.iowadot.gov:8888/quadcities/wwdtv022lb/playlist.m3u8,IADOT,41.591216,-90.675489,Iowa DOT,510956,WWD,Y,WWDTV022,WWD
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,RA35SB119 - Car Parking,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-CarParking.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510957,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,RA35SB119 - Entrance,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-Entrance.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510958,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,RA35SB119 - Exit,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-01-EXIT.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510959,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,RA35SB119 - Exit,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-Exit.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510960,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,RA35SB119 - Truck Parking 1,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-TruckParking1.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510961,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10414673.8515864,5177498.93923823,59558766,RA35SB119 - Car Parking,20260531,185929,-500,118.875961950028,I-35,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35SB119-TruckParking2.jpg,,IADOT,42.110185,-93.556607,Rest Area/Parking,510962,RA35SB119 RA35SB119 - Car Parking,E,RA35SB119,Rest Area
-10204563.8786886,5158020.40054801,59558767,WWD - I-380 @ MM 20.3 (2nd St NE),20260531,185929,-500,20.2735799900832,I-380,WWD - I-380 @ MM 20.3 (2nd St NE),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv08hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/wwdtv08lb/playlist.m3u8,IADOT,41.980243,-91.669157,Iowa DOT,510963,WWD,Y,WWDTV08,WWD
-10071987.2632115,5100728.92023311,59558768,6E0 - I-80 @ MM 300.25 (IWZ 3118),20260531,185929,-500,299.894383954156,I-80,6E0 - I-80 @ MM 300.25 (IWZ 3118),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/iwz3118lb.jpeg,https://video3.iowadot.gov:8888/cedarrapids/iwz3118lb/playlist.m3u8,IADOT,41.59651,-90.478201,Iowa DOT,510964,IWZ,Y,IWZ3118,IWZ
-10203195.9847858,5150008.61850932,59558769,WWD - US 30 @ MM 250.7 (Kirkwood Blvd SW - N),20260531,185929,-500,250.688532565491,US 30,WWD - US 30 @ MM 250.7 (Kirkwood Blvd SW - N),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv016hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/wwdtv016lb/playlist.m3u8,IADOT,41.926719,-91.656869,Iowa DOT,510965,WWD,Y,WWDTV016,WWD
-10291089.1792975,5115538.60548301,59558770,I-80 @ MM 196.8,20260531,185929,-500,196.821967180864,I-80,I-80 @ MM 196.8,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80TV197hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/80TV197lb/playlist.m3u8,IADOT,41.695924,-92.446427,Iowa DOT,510966,I-80,Y,80TV197,General
-10087605.0538113,5101194.69876199,59558778,QC - I-80 @ MM 292.6 (Northwest Blvd),20260531,185929,-500,292.587056265718,I-80,QC - I-80 @ MM 292.6 (Northwest Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/qctv17hd.jpeg,https://video2.iowadot.gov:8888/quadcities/qctv17lb/playlist.m3u8,IADOT,41.599639,-90.618498,Iowa DOT,510967,Quad Cities,Y,QCTV17,General
-10530544.5284413,5085365.22761144,59558779,I-80 @ MM 78.5,20260531,185929,-500,78.480980579287,I-80,I-80 @ MM 78.5,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80tv079hd.jpeg,https://video3.iowadot.gov:8888/ankeny/80tv079lb/playlist.m3u8,IADOT,41.493215,-94.597491,Iowa DOT,510968,I-80,Y,80TV079,General
-10185685.428884,5114182.62563343,59558780,IC - I-80 @ MM 246 (IA 1),20260531,185929,-500,245.985935096936,I-80,IC - I-80 @ MM 246 (IA 1),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/ictv08hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/ictv08lb/playlist.m3u8,IADOT,41.686828,-91.499569,Iowa DOT,510969,Iowa City,Y,ICTV08,General
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,RA35NB98 - Truck Parking 1,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-01-CENTER.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510970,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,RA35NB98 - Entry,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-01-ENTRY.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510971,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,RA35NB98 - Truck Parking 2,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-01-EXIT.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510972,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,RA35NB98 - Truck Parking 4,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-02-CENTER.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510973,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,RA35NB98 - Truck Parking 3,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-02-ENTRY.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510974,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10416088.8336339,5135433.30122031,59558771,Rest Area: I-35 NB MM 98 near Elkhart,20260531,185929,-500,99.3991731154367,I-35,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB98-02-EXIT.jpg,,IADOT,41.829231,-93.569318,Rest Area/Parking,510975,RA35NB98 Rest Area: I-35 NB MM 98 near Elkhart,E,RA35NB98,Rest Area
-10675580.5779255,5047517.94227455,59558781,CB - I-29 @ MM 52.1 (West I-80 Interchange - N),20260531,185929,-500,52.1304496771974,I-29,CB - I-29 @ MM 52.1 (West I-80 Interchange - N),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv52hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv52lb/playlist.m3u8,IADOT,41.238052,-95.900372,Iowa DOT,510976,Council Bluffs,Y,CBTV52,General
-10550950.3929791,4964859.37826344,59558772,RWIS - IA 2 MM 66 @ Bedford,20260531,185929,-500,62.7438615216721,IA 2,R55: IA 2 East View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_55-00.jpg,,IADOT,40.6773,-94.7808,RWIS,510977,RWIS Cameras,E,RWIS_55,RWIS
-10550950.3929791,4964859.37826344,59558772,RWIS - IA 2 MM 66 @ Bedford,20260531,185929,-500,62.7438615216721,IA 2,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_55-01.jpg,,IADOT,40.6773,-94.7808,RWIS,510978,RWIS Cameras,E,RWIS_55,RWIS
-10550950.3929791,4964859.37826344,59558772,RWIS - IA 2 MM 66 @ Bedford,20260531,185929,-500,62.7438615216721,IA 2,R55: IA 2 Bridge,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_55-02.jpg,,IADOT,40.6773,-94.7808,RWIS,510979,RWIS Cameras,E,RWIS_55,RWIS
-10550950.3929791,4964859.37826344,59558772,RWIS - IA 2 MM 66 @ Bedford,20260531,185929,-500,62.7438615216721,IA 2,R55: IA 2 Road,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_55-03.jpg,,IADOT,40.6773,-94.7808,RWIS,510980,RWIS Cameras,E,RWIS_55,RWIS
-10673111.0663418,5046740.93403555,59558782,CB - I-29/80 @ MM 1.7 (E of S 24th St - N),20260531,185929,-500,50.8035463856091,I-29,CB - I-29/80 @ MM 1.7 (E of S 24th St - N),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv47hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv47lb/playlist.m3u8,IADOT,41.232803,-95.878188,Iowa DOT,510981,Council Bluffs,Y,CBTV47,General
-10208057.4182682,5169783.82578587,59558783,WWD - I-380 @ MM 26.5 (Tower Terrace Rd),20260531,185929,-500,26.5289611157134,I-380,WWD - I-380 @ MM 26.5 (Tower Terrace Rd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv071hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/wwdtv071lb/playlist.m3u8,IADOT,42.058749,-91.70054,Iowa DOT,510982,WWD,Y,WWDTV071,WWD
-10675225.6913889,5046743.15439314,59558784,CB - I-80 @ MM 0.7 (West I-29 Interchange),20260531,185929,-500,0.720578242365968,I-80,CB - I-80 @ MM 0.7 (West I-29 Interchange),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv02hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv02lb/playlist.m3u8,IADOT,41.232818,-95.897184,Iowa DOT,510983,Council Bluffs,Y,CBTV02,General
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: I-29 NB Road,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-00.jpg,,IADOT,42.1713,-96.2295,RWIS,510984,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: North View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-01.jpg,,IADOT,42.1713,-96.2295,RWIS,510985,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: I-29 North Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-02.jpg,,IADOT,42.1713,-96.2295,RWIS,510986,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: West View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-03.jpg,,IADOT,42.1713,-96.2295,RWIS,510987,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_34-04.jpg,,IADOT,42.1713,-96.2295,RWIS,510988,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: South Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-05.jpg,,IADOT,42.1713,-96.2295,RWIS,510989,RWIS Cameras,E,RWIS_34,RWIS
-10712218.9392913,5186673.99176215,59558773,RWIS - I-29 MM 124 @ Sloan,20260531,185929,-500,123.586202941656,I-29,R34: I-29 Bridge,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_34-06.jpg,,IADOT,42.1713,-96.2295,RWIS,510990,RWIS Cameras,E,RWIS_34,RWIS
-10667078.8857746,5018951.9010437,59558774,R90: Pacific Junction,20260531,185929,-500,3.77450240890602,US 34,R90: Pacific Junction,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_90-01.jpg,,IADOT,41.0448,-95.824,RWIS,510991,RWIS Cameras,E,RWIS_90,RWIS
-10667078.8857746,5018951.9010437,59558774,R90: Pacific Junction,20260531,185929,-500,3.77450240890602,US 34,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_90-01.jpg,,IADOT,41.0448,-95.824,RWIS,510992,RWIS Cameras,E,RWIS_90,RWIS
-10361769.7088649,5113608.00204224,59558775,NW - I-80 @ MM 163.8 (W of US 6),20260531,185929,-500,163.775466703254,I-80,NW - I-80 @ MM 163.8 (W of US 6),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/nwtv13hd.jpeg,https://video4.iowadot.gov:8888/ankeny/nwtv13lb/playlist.m3u8,IADOT,41.682973,-93.081361,Iowa DOT,510993,Newton,Y,NWTV13,General
-10269596.6138906,5229830.52391261,59558776,WL - I-380 @ MM 68.4 (Evansdale Dr),20260531,185929,-500,68.3762560871085,I-380,WL - I-380 @ MM 68.4 (Evansdale Dr),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wltv09hd.jpeg,https://video4.iowadot.gov:8888/waterloo/wltv09lb/playlist.m3u8,IADOT,42.457974,-92.253356,Iowa DOT,510994,Waterloo,Y,WLTV09,General
-10244488.6140617,5155568.43165099,59558786,WWD - US 30 @ US 218 (65),20260531,185929,-500,230.996872349819,US 30,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD65.jpg,,IADOT,41.963867,-92.027807,Iowa DOT,510995,WWD,E,WWD65,WWD
-10692944.9713359,5233391.80043099,59558787,3BC - US 20 @ MM 19.1 (IWZ 3361E),20260531,185929,-500,18.2423907579365,US 20,3BC - US 20 @ MM 19.1 (IWZ 3361E),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/iwz3161elb.jpeg,https://video2.iowadot.gov:8888/siouxcity/iwz3361elb/playlist.m3u8,IADOT,42.481572,-96.056359,Iowa DOT,510996,IWZ,Y,IWZ3361E,IWZ
-10412987.6952594,5162250.69046657,59558789,NV - US 30 @ MM 152.1 (580th Ave),20260531,185929,-500,152.064775124206,US 30,NV - US 30 @ MM 152.1 (580th Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/nvtv01hd.jpeg,https://video4.iowadot.gov:8888/ames/nvtv01lb/playlist.m3u8,IADOT,42.008486,-93.54146,Iowa DOT,510997,Ames/Boone/Nevada,Y,NVTV01,General
-10076882.0925411,5097487.85196983,59558790,QC - I-74 @ MM 1.5 (53rd St),20260531,185929,-500,1.53430187968869,I-74,QC - I-74 @ MM 1.5 (53rd St),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/qctv11hd.jpeg,https://video2.iowadot.gov:8888/quadcities/qctv11lb/playlist.m3u8,IADOT,41.574733,-90.522172,Iowa DOT,510998,Quad Cities,Y,QCTV11,General
-10286728.1269262,4977453.43123646,59558791,5BP - US 63 @ MM 17 (IWZ 3103),20260531,185929,-500,16.8982958578147,US 63,5BP - US 63 @ MM 17 (IWZ 3103),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/iwz3103lb.jpeg,https://video3.iowadot.gov:8888/cedarrapids/iwz3103lb/playlist.m3u8,IADOT,40.763045,-92.407251,Iowa DOT,510999,IWZ,Y,IWZ3103,IWZ
-10284746.6399901,5229216.58915237,59558792,2CF - US 20 @ MM 228.3 (IWZ 3138),20260531,185929,-500,208.494592281636,US 20,2CF - US 20 @ MM 228.3 (IWZ 3138),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/iwz3138lb.jpeg,https://video4.iowadot.gov:8888/waterloo/iwz3138lb/playlist.m3u8,IADOT,42.453905,-92.389451,Iowa DOT,511000,IWZ,Y,IWZ3138,IWZ
-10418002.4156806,5161919.00553856,59558793,AM - US 30 @ MM 149.7 (S Dayton Ave),20260531,185929,-500,149.738192071742,US 30,AM - US 30 @ MM 149.7 (S Dayton Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/amtv18hd.jpeg,https://video4.iowadot.gov:8888/ames/amtv18lb/playlist.m3u8,IADOT,42.006272,-93.586508,Iowa DOT,511001,Ames/Boone/Nevada,Y,AMTV18,General
-10225010.3748406,5155622.92630854,59558796,WWD - US 30 @ 33rd Ave (79),20260531,185929,-500,240.009090571551,US 30,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWDTV79.jpg,,IADOT,41.964231,-91.852831,Iowa DOT,511002,WWD,E,WWDTV79,WWD
-10421686.9795064,5100621.44753738,59558802,WWD - I-235 @ 2nd Ave (67),20260531,185929,-500,8.69406897662823,I-235,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD67.jpg,,IADOT,41.595788,-93.619607,Iowa DOT,511003,WWD,E,WWD67,WWD
-10193592.5636345,4933717.42943502,59558801,R80: Argyle,20260531,185929,-500,0.149013438435623,IA 27,R80: Argyle,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_80-01.jpg,,IADOT,40.4648,-91.5706,RWIS,511004,RWIS Cameras,E,RWIS_80,RWIS
-10193592.5636345,4933717.42943502,59558801,R80: Argyle,20260531,185929,-500,0.149013438435623,IA 27,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_80-01.jpg,,IADOT,40.4648,-91.5706,RWIS,511005,RWIS Cameras,E,RWIS_80,RWIS
-10267267.3648652,5115601.37040709,59558798,RA80EB208-Entry,20260531,185929,-500,207.887932028737,I-80,RA80EB208-Entry,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB208-01-Entry.jpg,,IADOT,41.696345,-92.232432,Rest Area/Parking,511006,RA80EB208 RA80EB208-Entry,E,RA80EB208,Rest Area
-10267267.3648652,5115601.37040709,59558798,RA80EB208-Entry,20260531,185929,-500,207.887932028737,I-80,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB208-01-Exit.jpg,,IADOT,41.696345,-92.232432,Rest Area/Parking,511007,RA80EB208 RA80EB208-Entry,E,RA80EB208,Rest Area
-10267267.3648652,5115601.37040709,59558798,RA80EB208-Entry,20260531,185929,-500,207.887932028737,I-80,RA80EB208-Parking,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB208-01-Parking.jpg,,IADOT,41.696345,-92.232432,Rest Area/Parking,511008,RA80EB208 RA80EB208-Entry,E,RA80EB208,Rest Area
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 EB,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-00.jpg,,IADOT,41.5415,-94.0112,RWIS,511009,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 EB Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-01.jpg,,IADOT,41.5415,-94.0112,RWIS,511010,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 WB,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-02.jpg,,IADOT,41.5415,-94.0112,RWIS,511011,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 WB Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-03.jpg,,IADOT,41.5415,-94.0112,RWIS,511012,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 Road,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-04.jpg,,IADOT,41.5415,-94.0112,RWIS,511013,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: WB Bridge Approach,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-05.jpg,,IADOT,41.5415,-94.0112,RWIS,511014,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,R18: I-80 WB Bridge Deck,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_18-06.jpg,,IADOT,41.5415,-94.0112,RWIS,511015,RWIS Cameras,E,RWIS_18,RWIS
-10465278.9128646,5092543.89405103,59558794,RWIS - I-80 MM 110 @ De Soto,20260531,185929,-500,109.965687874691,I-80,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_18-07.jpg,,IADOT,41.5415,-94.0112,RWIS,511016,RWIS Cameras,E,RWIS_18,RWIS
-10203161.8097021,5149974.50453424,59558795,CR - US 30 @ MM 250.7 (Kirkwood Blvd SW),20260531,185929,-500,250.704458642453,US 30,CR - US 30 @ MM 250.7 (Kirkwood Blvd SW),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv29hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv29lb/playlist.m3u8,IADOT,41.926491,-91.656562,Iowa DOT,511017,Cedar Rapids,Y,CRTV29,General
-10191911.6393236,4996964.72877969,59558797,RWIS - US 218 MM 37 @ Mount Pleasant,20260531,185929,-500,38.2410247502157,US 218,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_32-00.jpg,,IADOT,40.895667,-91.5555,RWIS,511018,RWIS Cameras,E,RWIS_32,RWIS
-10191911.6393236,4996964.72877969,59558797,RWIS - US 218 MM 37 @ Mount Pleasant,20260531,185929,-500,38.2410247502157,US 218,R32: US 218 North,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_32-01.jpg,,IADOT,40.895667,-91.5555,RWIS,511019,RWIS Cameras,E,RWIS_32,RWIS
-10191911.6393236,4996964.72877969,59558797,RWIS - US 218 MM 37 @ Mount Pleasant,20260531,185929,-500,38.2410247502157,US 218,R32: US 218 Bridges,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_32-02.jpg,,IADOT,40.895667,-91.5555,RWIS,511020,RWIS Cameras,E,RWIS_32,RWIS
-10191911.6393236,4996964.72877969,59558797,RWIS - US 218 MM 37 @ Mount Pleasant,20260531,185929,-500,38.2410247502157,US 218,R32: US 218 South,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_32-03.jpg,,IADOT,40.895667,-91.5555,RWIS,511021,RWIS Cameras,E,RWIS_32,RWIS
-10191911.6393236,4996964.72877969,59558797,RWIS - US 218 MM 37 @ Mount Pleasant,20260531,185929,-500,38.2410247502157,US 218,R32: West View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_32-04.jpg,,IADOT,40.895667,-91.5555,RWIS,511022,RWIS Cameras,E,RWIS_32,RWIS
-10196678.1172803,5109747.21554158,59558799,IC - US 218 @ MM 93.8 (Melrose),20260531,185929,-500,93.7834951350781,US 218,IC - US 218 @ MM 93.8 (Melrose),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/ictv12hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/ictv12lb/playlist.m3u8,IADOT,41.657066,-91.598318,Iowa DOT,511023,Iowa City,Y,ICTV12,General
